Date,Debt,Percentage,Debt_per_capita
1997-10-21,330723.0,64.92,8258 
1997-10-22,330723.0,64.92,8258 
1997-10-23,330723.0,64.92,8258 
1997-10-24,330723.0,64.92,8258 
1997-10-27,330723.0,64.92,8258 
1997-10-28,330723.0,64.92,8258 
1997-10-29,330723.0,64.92,8258 
1997-10-30,330723.0,64.92,8258 
1997-10-31,330723.0,64.92,8258 
1997-11-03,329328.0,64.65,8223 
1997-11-04,329328.0,64.65,8223 
1997-11-05,329328.0,64.65,8223 
1997-11-06,329328.0,64.65,8223 
1997-11-07,329328.0,64.65,8223 
1997-11-10,329328.0,64.65,8223 
1997-11-11,329328.0,64.65,8223 
1997-11-12,329328.0,64.65,8223 
1997-11-13,329328.0,64.65,8223 
1997-11-14,329328.0,64.65,8223 
1997-11-17,329328.0,64.65,8223 
1997-11-18,329328.0,64.65,8223 
1997-11-19,329328.0,64.65,8223 
1997-11-20,329328.0,64.65,8223 
1997-11-21,329328.0,64.65,8223 
1997-11-24,329328.0,64.65,8223 
1997-11-25,329328.0,64.65,8223 
1997-11-26,329328.0,64.65,8223 
1997-11-27,329328.0,64.65,8223 
1997-11-28,329328.0,64.65,8223 
1997-12-01,333627.0,64.25,8311 
1997-12-02,333627.0,64.25,8311 
1997-12-03,333627.0,64.25,8311 
1997-12-04,333627.0,64.25,8311 
1997-12-05,333627.0,64.25,8311 
1997-12-09,333627.0,64.25,8311 
1997-12-10,333627.0,64.25,8311 
1997-12-11,333627.0,64.25,8311 
1997-12-12,333627.0,64.25,8311 
1997-12-15,333627.0,64.25,8311 
1997-12-16,333627.0,64.25,8311 
1997-12-17,333627.0,64.25,8311 
1997-12-18,333627.0,64.25,8311 
1997-12-19,333627.0,64.25,8311 
1997-12-22,333627.0,64.25,8311 
1997-12-23,333627.0,64.25,8311 
1997-12-26,333627.0,64.25,8311 
1997-12-29,333627.0,64.25,8311 
1997-12-30,333627.0,64.25,8311 
1997-12-31,333627.0,64.25,8311 
1998-01-02,336645.0,64.83,8386 
1998-01-05,336645.0,64.83,8386 
1998-01-07,336645.0,64.83,8386 
1998-01-08,336645.0,64.83,8386 
1998-01-09,336645.0,64.83,8386 
1998-01-12,336645.0,64.83,8386 
1998-01-13,336645.0,64.83,8386 
1998-01-14,336645.0,64.83,8386 
1998-01-15,336645.0,64.83,8386 
1998-01-16,336645.0,64.83,8386 
1998-01-19,336645.0,64.83,8386 
1998-01-20,336645.0,64.83,8386 
1998-01-21,336645.0,64.83,8386 
1998-01-22,336645.0,64.83,8386 
1998-01-23,336645.0,64.83,8386 
1998-01-26,336645.0,64.83,8386 
1998-01-27,336645.0,64.83,8386 
1998-01-28,336645.0,64.83,8386 
1998-01-29,336645.0,64.83,8386 
1998-01-30,336645.0,64.83,8386 
1998-02-02,341262.0,65.72,8501 
1998-02-03,341262.0,65.72,8501 
1998-02-04,341262.0,65.72,8501 
1998-02-05,341262.0,65.72,8501 
1998-02-06,341262.0,65.72,8501 
1998-02-09,341262.0,65.72,8501 
1998-02-10,341262.0,65.72,8501 
1998-02-11,341262.0,65.72,8501 
1998-02-12,341262.0,65.72,8501 
1998-02-13,341262.0,65.72,8501 
1998-02-16,341262.0,65.72,8501 
1998-02-17,341262.0,65.72,8501 
1998-02-18,341262.0,65.72,8501 
1998-02-19,341262.0,65.72,8501 
1998-02-20,341262.0,65.72,8501 
1998-02-23,341262.0,65.72,8501 
1998-02-24,341262.0,65.72,8501 
1998-02-25,341262.0,65.72,8501 
1998-02-26,341262.0,65.72,8501 
1998-02-27,341262.0,65.72,8501 
1998-03-02,343789.0,65.17,8564 
1998-03-03,343789.0,65.17,8564 
1998-03-04,343789.0,65.17,8564 
1998-03-05,343789.0,65.17,8564 
1998-03-06,343789.0,65.17,8564 
1998-03-09,343789.0,65.17,8564 
1998-03-10,343789.0,65.17,8564 
1998-03-11,343789.0,65.17,8564 
1998-03-12,343789.0,65.17,8564 
1998-03-13,343789.0,65.17,8564 
1998-03-16,343789.0,65.17,8564 
1998-03-17,343789.0,65.17,8564 
1998-03-18,343789.0,65.17,8564 
1998-03-20,343789.0,65.17,8564 
1998-03-23,343789.0,65.17,8564 
1998-03-24,343789.0,65.17,8564 
1998-03-25,343789.0,65.17,8564 
1998-03-26,343789.0,65.17,8564 
1998-03-27,343789.0,65.17,8564 
1998-03-30,343789.0,65.17,8564 
1998-03-31,343789.0,65.17,8564 
1998-04-01,342183.0,64.86,8524 
1998-04-02,342183.0,64.86,8524 
1998-04-03,342183.0,64.86,8524 
1998-04-06,342183.0,64.86,8524 
1998-04-07,342183.0,64.86,8524 
1998-04-08,342183.0,64.86,8524 
1998-04-14,342183.0,64.86,8524 
1998-04-15,342183.0,64.86,8524 
1998-04-16,342183.0,64.86,8524 
1998-04-17,342183.0,64.86,8524 
1998-04-20,342183.0,64.86,8524 
1998-04-21,342183.0,64.86,8524 
1998-04-22,342183.0,64.86,8524 
1998-04-23,342183.0,64.86,8524 
1998-04-24,342183.0,64.86,8524 
1998-04-27,342183.0,64.86,8524 
1998-04-28,342183.0,64.86,8524 
1998-04-29,342183.0,64.86,8524 
1998-04-30,342183.0,64.86,8524 
1998-05-04,343092.0,65.03,8547 
1998-05-05,343092.0,65.03,8547 
1998-05-06,343092.0,65.03,8547 
1998-05-07,343092.0,65.03,8547 
1998-05-08,343092.0,65.03,8547 
1998-05-11,343092.0,65.03,8547 
1998-05-12,343092.0,65.03,8547 
1998-05-13,343092.0,65.03,8547 
1998-05-14,343092.0,65.03,8547 
1998-05-15,343092.0,65.03,8547 
1998-05-18,343092.0,65.03,8547 
1998-05-19,343092.0,65.03,8547 
1998-05-20,343092.0,65.03,8547 
1998-05-21,343092.0,65.03,8547 
1998-05-22,343092.0,65.03,8547 
1998-05-25,343092.0,65.03,8547 
1998-05-26,343092.0,65.03,8547 
1998-05-27,343092.0,65.03,8547 
1998-05-28,343092.0,65.03,8547 
1998-05-29,343092.0,65.03,8547 
1998-06-02,349356.0,,8687 
1998-06-03,349356.0,,8687 
1998-06-04,349356.0,,8687 
1998-06-05,349356.0,,8687 
1998-06-08,349356.0,,8687 
1998-06-09,349356.0,,8687 
1998-06-10,349356.0,,8687 
1998-06-11,349356.0,,8687 
1998-06-12,349356.0,,8687 
1998-06-15,349356.0,,8687 
1998-06-16,349356.0,,8687 
1998-06-17,349356.0,,8687 
1998-06-18,349356.0,,8687 
1998-06-19,349356.0,,8687 
1998-06-22,349356.0,,8687 
1998-06-23,349356.0,,8687 
1998-06-24,349356.0,,8687 
1998-06-25,349356.0,,8687 
1998-06-26,349356.0,,8687 
1998-06-29,349356.0,,8687 
1998-06-30,349356.0,,8687 
1998-07-01,350028.0,65.12,8704 
1998-07-02,350028.0,65.12,8704 
1998-07-03,350028.0,65.12,8704 
1998-07-06,350028.0,65.12,8704 
1998-07-07,350028.0,65.12,8704 
1998-07-08,350028.0,65.12,8704 
1998-07-09,350028.0,65.12,8704 
1998-07-10,350028.0,65.12,8704 
1998-07-13,350028.0,65.12,8704 
1998-07-14,350028.0,65.12,8704 
1998-07-15,350028.0,65.12,8704 
1998-07-16,350028.0,65.12,8704 
1998-07-17,350028.0,65.12,8704 
1998-07-20,350028.0,65.12,8704 
1998-07-21,350028.0,65.12,8704 
1998-07-22,350028.0,65.12,8704 
1998-07-23,350028.0,65.12,8704 
1998-07-24,350028.0,65.12,8704 
1998-07-27,350028.0,65.12,8704 
1998-07-28,350028.0,65.12,8704 
1998-07-29,350028.0,65.12,8704 
1998-07-30,350028.0,65.12,8704 
1998-07-31,350028.0,65.12,8704 
1998-08-03,347904.0,64.73,8651 
1998-08-04,347904.0,64.73,8651 
1998-08-05,347904.0,64.73,8651 
1998-08-06,347904.0,64.73,8651 
1998-08-07,347904.0,64.73,8651 
1998-08-10,347904.0,64.73,8651 
1998-08-11,347904.0,64.73,8651 
1998-08-12,347904.0,64.73,8651 
1998-08-13,347904.0,64.73,8651 
1998-08-14,347904.0,64.73,8651 
1998-08-17,347904.0,64.73,8651 
1998-08-18,347904.0,64.73,8651 
1998-08-19,347904.0,64.73,8651 
1998-08-20,347904.0,64.73,8651 
1998-08-21,347904.0,64.73,8651 
1998-08-24,347904.0,64.73,8651 
1998-08-25,347904.0,64.73,8651 
1998-08-26,347904.0,64.73,8651 
1998-08-27,347904.0,64.73,8651 
1998-08-28,347904.0,64.73,8651 
1998-08-31,347904.0,64.73,8651 
1998-09-01,353728.0,64.69,8796 
1998-09-02,353728.0,64.69,8796 
1998-09-03,353728.0,64.69,8796 
1998-09-04,353728.0,64.69,8796 
1998-09-07,353728.0,64.69,8796 
1998-09-08,353728.0,64.69,8796 
1998-09-09,353728.0,64.69,8796 
1998-09-10,353728.0,64.69,8796 
1998-09-11,353728.0,64.69,8796 
1998-09-14,353728.0,64.69,8796 
1998-09-15,353728.0,64.69,8796 
1998-09-16,353728.0,64.69,8796 
1998-09-17,353728.0,64.69,8796 
1998-09-18,353728.0,64.69,8796 
1998-09-21,353728.0,64.69,8796 
1998-09-22,353728.0,64.69,8796 
1998-09-23,353728.0,64.69,8796 
1998-09-24,353728.0,64.69,8796 
1998-09-25,353728.0,64.69,8796 
1998-09-28,353728.0,64.69,8796 
1998-09-29,353728.0,64.69,8796 
1998-09-30,353728.0,64.69,8796 
1998-10-01,357794.0,65.43,8897 
1998-10-02,357794.0,65.43,8897 
1998-10-05,357794.0,65.43,8897 
1998-10-06,357794.0,65.43,8897 
1998-10-07,357794.0,65.43,8897 
1998-10-08,357794.0,65.43,8897 
1998-10-09,357794.0,65.43,8897 
1998-10-13,357794.0,65.43,8897 
1998-10-14,357794.0,65.43,8897 
1998-10-15,357794.0,65.43,8897 
1998-10-16,357794.0,65.43,8897 
1998-10-19,357794.0,65.43,8897 
1998-10-20,357794.0,65.43,8897 
1998-10-21,357794.0,65.43,8897 
1998-10-22,357794.0,65.43,8897 
1998-10-23,357794.0,65.43,8897 
1998-10-26,357794.0,65.43,8897 
1998-10-27,357794.0,65.43,8897 
1998-10-28,357794.0,65.43,8897 
1998-10-29,357794.0,65.43,8897 
1998-10-30,357794.0,65.43,8897 
1998-11-02,354815.0,64.89,8823 
1998-11-03,354815.0,64.89,8823 
1998-11-04,354815.0,64.89,8823 
1998-11-05,354815.0,64.89,8823 
1998-11-06,354815.0,64.89,8823 
1998-11-09,354815.0,64.89,8823 
1998-11-10,354815.0,64.89,8823 
1998-11-11,354815.0,64.89,8823 
1998-11-12,354815.0,64.89,8823 
1998-11-13,354815.0,64.89,8823 
1998-11-16,354815.0,64.89,8823 
1998-11-17,354815.0,64.89,8823 
1998-11-18,354815.0,64.89,8823 
1998-11-19,354815.0,64.89,8823 
1998-11-20,354815.0,64.89,8823 
1998-11-23,354815.0,64.89,8823 
1998-11-24,354815.0,64.89,8823 
1998-11-25,354815.0,64.89,8823 
1998-11-26,354815.0,64.89,8823 
1998-11-27,354815.0,64.89,8823 
1998-11-30,354815.0,64.89,8823 
1998-12-01,346417.0,62.31,8595 
1998-12-02,346417.0,62.31,8595 
1998-12-03,346417.0,62.31,8595 
1998-12-04,346417.0,62.31,8595 
1998-12-07,346417.0,62.31,8595 
1998-12-09,346417.0,62.31,8595 
1998-12-10,346417.0,62.31,8595 
1998-12-11,346417.0,62.31,8595 
1998-12-14,346417.0,62.31,8595 
1998-12-15,346417.0,62.31,8595 
1998-12-16,346417.0,62.31,8595 
1998-12-17,346417.0,62.31,8595 
1998-12-18,346417.0,62.31,8595 
1998-12-21,346417.0,62.31,8595 
1998-12-22,346417.0,62.31,8595 
1998-12-23,346417.0,62.31,8595 
1998-12-28,346417.0,62.31,8595 
1998-12-29,346417.0,62.31,8595 
1998-12-30,346417.0,62.31,8595 
1999-01-04,345035.0,62.06,8561 
1999-01-05,345035.0,62.06,8561 
1999-01-07,345035.0,62.06,8561 
1999-01-08,345035.0,62.06,8561 
1999-01-11,345035.0,62.06,8561 
1999-01-12,345035.0,62.06,8561 
1999-01-13,345035.0,62.06,8561 
1999-01-14,345035.0,62.06,8561 
1999-01-15,345035.0,62.06,8561 
1999-01-18,345035.0,62.06,8561 
1999-01-19,345035.0,62.06,8561 
1999-01-20,345035.0,62.06,8561 
1999-01-21,345035.0,62.06,8561 
1999-01-22,345035.0,62.06,8561 
1999-01-25,345035.0,62.06,8561 
1999-01-26,345035.0,62.06,8561 
1999-01-27,345035.0,62.06,8561 
1999-01-28,345035.0,62.06,8561 
1999-01-29,345035.0,62.06,8561 
1999-02-01,347792.0,62.55,8629 
1999-02-02,347792.0,62.55,8629 
1999-02-03,347792.0,62.55,8629 
1999-02-04,347792.0,62.55,8629 
1999-02-05,347792.0,62.55,8629 
1999-02-08,347792.0,62.55,8629 
1999-02-09,347792.0,62.55,8629 
1999-02-10,347792.0,62.55,8629 
1999-02-11,347792.0,62.55,8629 
1999-02-12,347792.0,62.55,8629 
1999-02-15,347792.0,62.55,8629 
1999-02-16,347792.0,62.55,8629 
1999-02-17,347792.0,62.55,8629 
1999-02-18,347792.0,62.55,8629 
1999-02-19,347792.0,62.55,8629 
1999-02-22,347792.0,62.55,8629 
1999-02-23,347792.0,62.55,8629 
1999-02-24,347792.0,62.55,8629 
1999-02-25,347792.0,62.55,8629 
1999-02-26,347792.0,62.55,8629 
1999-03-01,350851.0,61.93,8705 
1999-03-02,350851.0,61.93,8705 
1999-03-03,350851.0,61.93,8705 
1999-03-04,350851.0,61.93,8705 
1999-03-05,350851.0,61.93,8705 
1999-03-08,350851.0,61.93,8705 
1999-03-09,350851.0,61.93,8705 
1999-03-10,350851.0,61.93,8705 
1999-03-11,350851.0,61.93,8705 
1999-03-12,350851.0,61.93,8705 
1999-03-15,350851.0,61.93,8705 
1999-03-16,350851.0,61.93,8705 
1999-03-17,350851.0,61.93,8705 
1999-03-18,350851.0,61.93,8705 
1999-03-19,350851.0,61.93,8705 
1999-03-22,350851.0,61.93,8705 
1999-03-23,350851.0,61.93,8705 
1999-03-24,350851.0,61.93,8705 
1999-03-25,350851.0,61.93,8705 
1999-03-26,350851.0,61.93,8705 
1999-03-29,350851.0,61.93,8705 
1999-03-30,350851.0,61.93,8705 
1999-03-31,350851.0,61.93,8705 
1999-04-06,347209.0,61.29,8615 
1999-04-07,347209.0,61.29,8615 
1999-04-08,347209.0,61.29,8615 
1999-04-09,347209.0,61.29,8615 
1999-04-12,347209.0,61.29,8615 
1999-04-13,347209.0,61.29,8615 
1999-04-14,347209.0,61.29,8615 
1999-04-15,347209.0,61.29,8615 
1999-04-16,347209.0,61.29,8615 
1999-04-19,347209.0,61.29,8615 
1999-04-20,347209.0,61.29,8615 
1999-04-21,347209.0,61.29,8615 
1999-04-22,347209.0,61.29,8615 
1999-04-23,347209.0,61.29,8615 
1999-04-26,347209.0,61.29,8615 
1999-04-27,347209.0,61.29,8615 
1999-04-28,347209.0,61.29,8615 
1999-04-29,347209.0,61.29,8615 
1999-04-30,347209.0,61.29,8615 
1999-05-03,351299.0,62.01,8716 
1999-05-04,351299.0,62.01,8716 
1999-05-05,351299.0,62.01,8716 
1999-05-06,351299.0,62.01,8716 
1999-05-07,351299.0,62.01,8716 
1999-05-10,351299.0,62.01,8716 
1999-05-11,351299.0,62.01,8716 
1999-05-12,351299.0,62.01,8716 
1999-05-13,351299.0,62.01,8716 
1999-05-14,351299.0,62.01,8716 
1999-05-17,351299.0,62.01,8716 
1999-05-18,351299.0,62.01,8716 
1999-05-19,351299.0,62.01,8716 
1999-05-20,351299.0,62.01,8716 
1999-05-21,351299.0,62.01,8716 
1999-05-24,351299.0,62.01,8716 
1999-05-25,351299.0,62.01,8716 
1999-05-26,351299.0,62.01,8716 
1999-05-27,351299.0,62.01,8716 
1999-05-28,351299.0,62.01,8716 
1999-05-31,351299.0,62.01,8716 
1999-06-01,353860.0,61.44,8765 
1999-06-02,353860.0,61.44,8765 
1999-06-03,353860.0,61.44,8765 
1999-06-04,353860.0,61.44,8765 
1999-06-07,353860.0,61.44,8765 
1999-06-08,353860.0,61.44,8765 
1999-06-09,353860.0,61.44,8765 
1999-06-10,353860.0,61.44,8765 
1999-06-11,353860.0,61.44,8765 
1999-06-14,353860.0,61.44,8765 
1999-06-15,353860.0,61.44,8765 
1999-06-16,353860.0,61.44,8765 
1999-06-17,353860.0,61.44,8765 
1999-06-18,353860.0,61.44,8765 
1999-06-21,353860.0,61.44,8765 
1999-06-22,353860.0,61.44,8765 
1999-06-23,353860.0,61.44,8765 
1999-06-24,353860.0,61.44,8765 
1999-06-25,353860.0,61.44,8765 
1999-06-28,353860.0,61.44,8765 
1999-06-29,353860.0,61.44,8765 
1999-06-30,353860.0,61.44,8765 
1999-07-01,347214.0,60.29,8601 
1999-07-02,347214.0,60.29,8601 
1999-07-05,347214.0,60.29,8601 
1999-07-06,347214.0,60.29,8601 
1999-07-07,347214.0,60.29,8601 
1999-07-08,347214.0,60.29,8601 
1999-07-09,347214.0,60.29,8601 
1999-07-12,347214.0,60.29,8601 
1999-07-13,347214.0,60.29,8601 
1999-07-14,347214.0,60.29,8601 
1999-07-15,347214.0,60.29,8601 
1999-07-16,347214.0,60.29,8601 
1999-07-19,347214.0,60.29,8601 
1999-07-20,347214.0,60.29,8601 
1999-07-21,347214.0,60.29,8601 
1999-07-22,347214.0,60.29,8601 
1999-07-23,347214.0,60.29,8601 
1999-07-26,347214.0,60.29,8601 
1999-07-27,347214.0,60.29,8601 
1999-07-28,347214.0,60.29,8601 
1999-07-29,347214.0,60.29,8601 
1999-07-30,347214.0,60.29,8601 
1999-08-02,349134.0,60.62,8648 
1999-08-03,349134.0,60.62,8648 
1999-08-04,349134.0,60.62,8648 
1999-08-05,349134.0,60.62,8648 
1999-08-06,349134.0,60.62,8648 
1999-08-09,349134.0,60.62,8648 
1999-08-10,349134.0,60.62,8648 
1999-08-11,349134.0,60.62,8648 
1999-08-12,349134.0,60.62,8648 
1999-08-13,349134.0,60.62,8648 
1999-08-16,349134.0,60.62,8648 
1999-08-17,349134.0,60.62,8648 
1999-08-18,349134.0,60.62,8648 
1999-08-19,349134.0,60.62,8648 
1999-08-20,349134.0,60.62,8648 
1999-08-23,349134.0,60.62,8648 
1999-08-24,349134.0,60.62,8648 
1999-08-25,349134.0,60.62,8648 
1999-08-26,349134.0,60.62,8648 
1999-08-27,349134.0,60.62,8648 
1999-08-30,349134.0,60.62,8648 
1999-08-31,349134.0,60.62,8648 
1999-09-01,352144.0,60.1,8723 
1999-09-02,352144.0,60.1,8723 
1999-09-03,352144.0,60.1,8723 
1999-09-06,352144.0,60.1,8723 
1999-09-07,352144.0,60.1,8723 
1999-09-08,352144.0,60.1,8723 
1999-09-09,352144.0,60.1,8723 
1999-09-10,352144.0,60.1,8723 
1999-09-13,352144.0,60.1,8723 
1999-09-14,352144.0,60.1,8723 
1999-09-15,352144.0,60.1,8723 
1999-09-16,352144.0,60.1,8723 
1999-09-17,352144.0,60.1,8723 
1999-09-20,352144.0,60.1,8723 
1999-09-21,352144.0,60.1,8723 
1999-09-22,352144.0,60.1,8723 
1999-09-23,352144.0,60.1,8723 
1999-09-24,352144.0,60.1,8723 
1999-09-27,352144.0,60.1,8723 
1999-09-28,352144.0,60.1,8723 
1999-09-29,352144.0,60.1,8723 
1999-09-30,352144.0,60.1,8723 
1999-10-01,350653.0,59.85,8686 
1999-10-04,350653.0,59.85,8686 
1999-10-05,350653.0,59.85,8686 
1999-10-06,350653.0,59.85,8686 
1999-10-07,350653.0,59.85,8686 
1999-10-08,350653.0,59.85,8686 
1999-10-11,350653.0,59.85,8686 
1999-10-13,350653.0,59.85,8686 
1999-10-14,350653.0,59.85,8686 
1999-10-15,350653.0,59.85,8686 
1999-10-18,350653.0,59.85,8686 
1999-10-19,350653.0,59.85,8686 
1999-10-20,350653.0,59.85,8686 
1999-10-21,350653.0,59.85,8686 
1999-10-22,350653.0,59.85,8686 
1999-10-25,350653.0,59.85,8686 
1999-10-26,350653.0,59.85,8686 
1999-10-27,350653.0,59.85,8686 
1999-10-28,350653.0,59.85,8686 
1999-10-29,350653.0,59.85,8686 
1999-11-02,355647.0,60.7,8810 
1999-11-03,355647.0,60.7,8810 
1999-11-04,355647.0,60.7,8810 
1999-11-05,355647.0,60.7,8810 
1999-11-08,355647.0,60.7,8810 
1999-11-09,355647.0,60.7,8810 
1999-11-10,355647.0,60.7,8810 
1999-11-11,355647.0,60.7,8810 
1999-11-12,355647.0,60.7,8810 
1999-11-15,355647.0,60.7,8810 
1999-11-16,355647.0,60.7,8810 
1999-11-17,355647.0,60.7,8810 
1999-11-18,355647.0,60.7,8810 
1999-11-19,355647.0,60.7,8810 
1999-11-22,355647.0,60.7,8810 
1999-11-23,355647.0,60.7,8810 
1999-11-24,355647.0,60.7,8810 
1999-11-25,355647.0,60.7,8810 
1999-11-26,355647.0,60.7,8810 
1999-11-29,355647.0,60.7,8810 
1999-11-30,355647.0,60.7,8810 
1999-12-01,362223.0,60.8,8950 
1999-12-02,362223.0,60.8,8950 
1999-12-03,362223.0,60.8,8950 
1999-12-07,362223.0,60.8,8950 
1999-12-09,362223.0,60.8,8950 
1999-12-10,362223.0,60.8,8950 
1999-12-13,362223.0,60.8,8950 
1999-12-14,362223.0,60.8,8950 
1999-12-15,362223.0,60.8,8950 
1999-12-16,362223.0,60.8,8950 
1999-12-17,362223.0,60.8,8950 
1999-12-20,362223.0,60.8,8950 
1999-12-21,362223.0,60.8,8950 
1999-12-22,362223.0,60.8,8950 
1999-12-23,362223.0,60.8,8950 
1999-12-27,362223.0,60.8,8950 
1999-12-28,362223.0,60.8,8950 
1999-12-29,362223.0,60.8,8950 
1999-12-30,362223.0,60.8,8950 
2000-01-03,361469.0,60.68,8932 
2000-01-04,361469.0,60.68,8932 
2000-01-05,361469.0,60.68,8932 
2000-01-07,361469.0,60.68,8932 
2000-01-10,361469.0,60.68,8932 
2000-01-11,361469.0,60.68,8932 
2000-01-12,361469.0,60.68,8932 
2000-01-13,361469.0,60.68,8932 
2000-01-14,361469.0,60.68,8932 
2000-01-17,361469.0,60.68,8932 
2000-01-18,361469.0,60.68,8932 
2000-01-19,361469.0,60.68,8932 
2000-01-20,361469.0,60.68,8932 
2000-01-21,361469.0,60.68,8932 
2000-01-24,361469.0,60.68,8932 
2000-01-25,361469.0,60.68,8932 
2000-01-26,361469.0,60.68,8932 
2000-01-27,361469.0,60.68,8932 
2000-01-28,361469.0,60.68,8932 
2000-01-31,361469.0,60.68,8932 
2000-02-01,363674.0,61.05,8986 
2000-02-02,363674.0,61.05,8986 
2000-02-03,363674.0,61.05,8986 
2000-02-04,363674.0,61.05,8986 
2000-02-07,363674.0,61.05,8986 
2000-02-08,363674.0,61.05,8986 
2000-02-09,363674.0,61.05,8986 
2000-02-10,363674.0,61.05,8986 
2000-02-11,363674.0,61.05,8986 
2000-02-14,363674.0,61.05,8986 
2000-02-15,363674.0,61.05,8986 
2000-02-16,363674.0,61.05,8986 
2000-02-17,363674.0,61.05,8986 
2000-02-18,363674.0,61.05,8986 
2000-02-21,363674.0,61.05,8986 
2000-02-22,363674.0,61.05,8986 
2000-02-23,363674.0,61.05,8986 
2000-02-24,363674.0,61.05,8986 
2000-02-25,363674.0,61.05,8986 
2000-02-28,363674.0,61.05,8986 
2000-02-29,363674.0,61.05,8986 
2000-03-01,362694.0,59.64,8962 
2000-03-02,362694.0,59.64,8962 
2000-03-03,362694.0,59.64,8962 
2000-03-06,362694.0,59.64,8962 
2000-03-07,362694.0,59.64,8962 
2000-03-08,362694.0,59.64,8962 
2000-03-09,362694.0,59.64,8962 
2000-03-10,362694.0,59.64,8962 
2000-03-13,362694.0,59.64,8962 
2000-03-14,362694.0,59.64,8962 
2000-03-15,362694.0,59.64,8962 
2000-03-16,362694.0,59.64,8962 
2000-03-17,362694.0,59.64,8962 
2000-03-20,362694.0,59.64,8962 
2000-03-21,362694.0,59.64,8962 
2000-03-22,362694.0,59.64,8962 
2000-03-23,362694.0,59.64,8962 
2000-03-24,362694.0,59.64,8962 
2000-03-27,362694.0,59.64,8962 
2000-03-28,362694.0,59.64,8962 
2000-03-29,362694.0,59.64,8962 
2000-03-30,362694.0,59.64,8962 
2000-03-31,362694.0,59.64,8962 
2000-04-03,360996.0,59.36,8920 
2000-04-04,360996.0,59.36,8920 
2000-04-05,360996.0,59.36,8920 
2000-04-06,360996.0,59.36,8920 
2000-04-07,360996.0,59.36,8920 
2000-04-10,360996.0,59.36,8920 
2000-04-11,360996.0,59.36,8920 
2000-04-12,360996.0,59.36,8920 
2000-04-13,360996.0,59.36,8920 
2000-04-14,360996.0,59.36,8920 
2000-04-17,360996.0,59.36,8920 
2000-04-18,360996.0,59.36,8920 
2000-04-19,360996.0,59.36,8920 
2000-04-20,360996.0,59.36,8920 
2000-04-25,360996.0,59.36,8920 
2000-04-26,360996.0,59.36,8920 
2000-04-27,360996.0,59.36,8920 
2000-04-28,360996.0,59.36,8920 
2000-05-02,362887.0,59.67,8967 
2000-05-03,362887.0,59.67,8967 
2000-05-04,362887.0,59.67,8967 
2000-05-05,362887.0,59.67,8967 
2000-05-08,362887.0,59.67,8967 
2000-05-09,362887.0,59.67,8967 
2000-05-10,362887.0,59.67,8967 
2000-05-11,362887.0,59.67,8967 
2000-05-12,362887.0,59.67,8967 
2000-05-15,362887.0,59.67,8967 
2000-05-16,362887.0,59.67,8967 
2000-05-17,362887.0,59.67,8967 
2000-05-18,362887.0,59.67,8967 
2000-05-19,362887.0,59.67,8967 
2000-05-22,362887.0,59.67,8967 
2000-05-23,362887.0,59.67,8967 
2000-05-24,362887.0,59.67,8967 
2000-05-25,362887.0,59.67,8967 
2000-05-26,362887.0,59.67,8967 
2000-05-29,362887.0,59.67,8967 
2000-05-30,362887.0,59.67,8967 
2000-05-31,362887.0,59.67,8967 
2000-06-01,365743.0,58.87,9019 
2000-06-02,365743.0,58.87,9019 
2000-06-05,365743.0,58.87,9019 
2000-06-06,365743.0,58.87,9019 
2000-06-07,365743.0,58.87,9019 
2000-06-08,365743.0,58.87,9019 
2000-06-09,365743.0,58.87,9019 
2000-06-12,365743.0,58.87,9019 
2000-06-13,365743.0,58.87,9019 
2000-06-14,365743.0,58.87,9019 
2000-06-15,365743.0,58.87,9019 
2000-06-16,365743.0,58.87,9019 
2000-06-19,365743.0,58.87,9019 
2000-06-20,365743.0,58.87,9019 
2000-06-21,365743.0,58.87,9019 
2000-06-22,365743.0,58.87,9019 
2000-06-23,365743.0,58.87,9019 
2000-06-26,365743.0,58.87,9019 
2000-06-27,365743.0,58.87,9019 
2000-06-28,365743.0,58.87,9019 
