Date,EUR_Price,EUR_Open,EUR_High,EUR_Low
2017-10-21,1.1785,1.1853,1.1859,1.1763
2017-10-22,1.1785,1.1853,1.1859,1.1763
2017-10-23,1.1749,1.1773,1.1779,1.1725
2017-10-24,1.1761,1.1749,1.1794,1.1743
2017-10-25,1.1813,1.176,1.1819,1.1752
2017-10-26,1.165,1.1812,1.1837,1.1639
2017-10-27,1.161,1.165,1.1659,1.1575
2017-10-28,1.161,1.165,1.1659,1.1575
2017-10-29,1.161,1.165,1.1659,1.1575
2017-10-30,1.1651,1.1603,1.166,1.1594
2017-10-31,1.1646,1.1651,1.1663,1.1625
2017-11-01,1.1619,1.1646,1.1659,1.1607
2017-11-02,1.1658,1.1619,1.1689,1.1613
2017-11-03,1.1609,1.166,1.1692,1.1599
2017-11-04,1.1609,1.166,1.1692,1.1599
2017-11-05,1.1609,1.166,1.1692,1.1599
2017-11-06,1.161,1.1609,1.1625,1.1579
2017-11-07,1.1587,1.161,1.1618,1.1553
2017-11-08,1.1595,1.1587,1.1612,1.1578
2017-11-09,1.1642,1.1596,1.1657,1.1586
2017-11-10,1.1665,1.1642,1.168,1.1623
2017-11-11,1.1665,1.1642,1.168,1.1623
2017-11-12,1.1665,1.1642,1.168,1.1623
2017-11-13,1.1667,1.1666,1.1677,1.1638
2017-11-14,1.1798,1.1667,1.1807,1.166
2017-11-15,1.1792,1.1797,1.1861,1.1784
2017-11-16,1.177,1.1792,1.1802,1.1756
2017-11-17,1.1795,1.1771,1.1823,1.1766
2017-11-18,1.1795,1.1771,1.1823,1.1766
2017-11-19,1.1795,1.1771,1.1823,1.1766
2017-11-20,1.1732,1.1789,1.1808,1.1721
2017-11-21,1.1738,1.1732,1.1759,1.1713
2017-11-22,1.1822,1.1738,1.1829,1.1733
2017-11-23,1.1852,1.1822,1.1856,1.1812
2017-11-24,1.193,1.185,1.1944,1.1835
2017-11-25,1.193,1.185,1.1944,1.1835
2017-11-26,1.193,1.185,1.1944,1.1835
2017-11-27,1.1898,1.1933,1.1962,1.1896
2017-11-28,1.1841,1.1898,1.1921,1.1827
2017-11-29,1.1848,1.1841,1.1883,1.1816
2017-11-30,1.1904,1.1847,1.1933,1.1809
2017-12-01,1.1891,1.1904,1.1942,1.1851
2017-12-02,1.1891,1.1904,1.1942,1.1851
2017-12-03,1.1891,1.1904,1.1942,1.1851
2017-12-04,1.1866,1.1882,1.189,1.183
2017-12-05,1.1826,1.1866,1.1879,1.1801
2017-12-06,1.1796,1.1825,1.1849,1.178
2017-12-07,1.1773,1.1796,1.1816,1.1772
2017-12-08,1.1764,1.1772,1.1778,1.1729
2017-12-09,1.1764,1.1772,1.1778,1.1729
2017-12-10,1.1764,1.1772,1.1778,1.1729
2017-12-11,1.1768,1.1768,1.1812,1.1761
2017-12-12,1.1742,1.177,1.1794,1.1718
2017-12-13,1.1826,1.1743,1.1832,1.1729
2017-12-14,1.1778,1.1826,1.1863,1.177
2017-12-15,1.1754,1.1778,1.1814,1.1751
2017-12-16,1.1754,1.1778,1.1814,1.1751
2017-12-17,1.1754,1.1778,1.1814,1.1751
2017-12-18,1.1782,1.1753,1.1834,1.1737
2017-12-19,1.184,1.1782,1.1851,1.1777
2017-12-20,1.1871,1.184,1.1903,1.1829
2017-12-21,1.1873,1.1871,1.1889,1.1848
2017-12-22,1.1859,1.1874,1.1878,1.1817
2017-12-23,1.1859,1.1874,1.1878,1.1817
2017-12-24,1.1859,1.1874,1.1878,1.1817
2017-12-25,1.1869,1.185,1.1882,1.1842
2017-12-26,1.1859,1.1867,1.1879,1.1845
2017-12-27,1.1888,1.1859,1.1912,1.1855
2017-12-28,1.1943,1.1888,1.1961,1.1888
2017-12-29,1.1998,1.1943,1.203,1.1937
2017-12-30,1.1998,1.1943,1.203,1.1937
2017-12-31,1.1998,1.1943,1.203,1.1937
2018-01-01,1.201,1.2003,1.2014,1.1995
2018-01-02,1.2059,1.2013,1.2084,1.2003
2018-01-03,1.2014,1.2058,1.207,1.2001
2018-01-04,1.2068,1.2015,1.209,1.2004
2018-01-05,1.203,1.2068,1.2085,1.2021
2018-01-06,1.203,1.2068,1.2085,1.2021
2018-01-07,1.203,1.2068,1.2085,1.2021
2018-01-08,1.1967,1.2029,1.2054,1.1956
2018-01-09,1.1937,1.1967,1.1977,1.1916
2018-01-10,1.1947,1.1938,1.2019,1.1923
2018-01-11,1.2032,1.1946,1.206,1.1928
2018-01-12,1.2187,1.2033,1.219,1.2031
2018-01-13,1.2187,1.2033,1.219,1.2031
2018-01-14,1.2187,1.2033,1.219,1.2031
2018-01-15,1.2263,1.2198,1.2298,1.2188
2018-01-16,1.2261,1.2265,1.2284,1.2194
2018-01-17,1.2186,1.226,1.2324,1.2176
2018-01-18,1.2239,1.2186,1.2267,1.2165
2018-01-19,1.2222,1.2236,1.2296,1.2219
